cost_bps,net_return_diagnostic,sharpe_diagnostic,max_drawdown,turnover,total_cost,asset,model,seed,fold_id
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,LightGBM,11,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,LightGBM,11,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,LightGBM,11,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,XGBoost,11,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,XGBoost,11,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,XGBoost,11,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,XGBoost,11,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,CatBoost,11,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,CatBoost,11,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,CatBoost,11,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,CatBoost,11,monthly_expanding_02
0,-0.05509925663057025,-0.25676062939488525,-0.20683724835438522,23.0,0.0,VTI,random,17,monthly_expanding_02
8,-0.06497618685802331,-0.32019847686846536,-0.21019386292822195,23.0,0.018400000000000003,VTI,random,17,monthly_expanding_02
15,-0.07354634508804436,-0.37590881357161954,-0.2135885115208055,23.0,0.0345,VTI,random,17,monthly_expanding_02
25,-0.08567349958685955,-0.45575356451146565,-0.21842114018829173,23.0,0.05749999999999999,VTI,random,17,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,historical_mean,17,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,historical_mean,17,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,historical_mean,17,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,historical_mean,17,monthly_expanding_02
0,0.37695488310053693,2.4357531540627777,-0.11362879629482758,9.0,0.0,VTI,random_walk,17,monthly_expanding_02
8,0.37133622545214506,2.395118280040397,-0.11513197301869027,9.0,0.007200000000000001,VTI,random_walk,17,monthly_expanding_02
15,0.3664317572594278,2.3593768821310146,-0.11644725265207012,9.0,0.013500000000000002,VTI,random_walk,17,monthly_expanding_02
25,0.35944454924806957,2.308073390722169,-0.11832622355689826,9.0,0.0225,VTI,random_walk,17,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,buy_hold,17,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,buy_hold,17,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,buy_hold,17,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,buy_hold,17,monthly_expanding_02
0,0.0034025352843205514,0.10098996415973463,-0.34996376916790706,3.0,0.0,VTI,momentum,17,monthly_expanding_02
8,0.002044628446502106,0.09291859070941919,-0.35052049377067096,3.0,0.0024000000000000002,VTI,momentum,17,monthly_expanding_02
15,0.0008565472586716805,0.08584182044774691,-0.35100762779808947,3.0,0.0045000000000000005,VTI,momentum,17,monthly_expanding_02
25,-0.0008405704446428075,0.07571096778602811,-0.3517035335515444,3.0,0.0075,VTI,momentum,17,monthly_expanding_02
0,-0.39842728481619527,-5.89014390149579,-0.589082887251549,1.0,0.0,VTI,moving_average,17,monthly_expanding_02
8,-0.3987217491241597,-5.8855190159654,-0.5894348178909703,1.0,0.0008,VTI,moving_average,17,monthly_expanding_02
15,-0.3989794941435214,-5.88125012823356,-0.5897427572004639,1.0,0.0015,VTI,moving_average,17,monthly_expanding_02
25,-0.39934784518782906,-5.874797136520829,-0.5901826704997407,1.0,0.0025,VTI,moving_average,17,monthly_expanding_02
0,0.23088479057288813,1.4233487587272198,-0.1136287962948277,11.0,0.0,VTI,logistic_regression,17,monthly_expanding_02
8,0.22470383501958957,1.3860732009600534,-0.11513197301869016,11.0,0.0088,VTI,logistic_regression,17,monthly_expanding_02
15,0.21931328259503435,1.3534198402871012,-0.1164472526520699,11.0,0.0165,VTI,logistic_regression,17,monthly_expanding_02
25,0.21164122549277975,1.3067521170475649,-0.11832622355689837,11.0,0.0275,VTI,logistic_regression,17,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,LightGBM,17,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,LightGBM,17,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,LightGBM,17,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,LightGBM,17,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,XGBoost,17,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,XGBoost,17,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,XGBoost,17,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,XGBoost,17,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,CatBoost,17,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,CatBoost,17,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,CatBoost,17,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,CatBoost,17,monthly_expanding_02
0,-0.09843275869676094,-0.5407492599115572,-0.2917402001224598,13.0,0.0,VTI,random,23,monthly_expanding_02
8,-0.10379523670959678,-0.5774011228193789,-0.29746020470321244,13.0,0.010400000000000001,VTI,random,23,monthly_expanding_02
15,-0.10846803909802338,-0.6094528025390121,-0.3024348652927985,13.0,0.0195,VTI,random,23,monthly_expanding_02
25,-0.11511221077228162,-0.6551740235239021,-0.3094926441100735,13.0,0.0325,VTI,random,23,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,historical_mean,23,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,historical_mean,23,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,historical_mean,23,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,historical_mean,23,monthly_expanding_02
0,0.37695488310053693,2.4357531540627777,-0.11362879629482758,9.0,0.0,VTI,random_walk,23,monthly_expanding_02
8,0.37133622545214506,2.395118280040397,-0.11513197301869027,9.0,0.007200000000000001,VTI,random_walk,23,monthly_expanding_02
15,0.3664317572594278,2.3593768821310146,-0.11644725265207012,9.0,0.013500000000000002,VTI,random_walk,23,monthly_expanding_02
25,0.35944454924806957,2.308073390722169,-0.11832622355689826,9.0,0.0225,VTI,random_walk,23,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,buy_hold,23,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,buy_hold,23,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,buy_hold,23,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,buy_hold,23,monthly_expanding_02
0,0.0034025352843205514,0.10098996415973463,-0.34996376916790706,3.0,0.0,VTI,momentum,23,monthly_expanding_02
8,0.002044628446502106,0.09291859070941919,-0.35052049377067096,3.0,0.0024000000000000002,VTI,momentum,23,monthly_expanding_02
15,0.0008565472586716805,0.08584182044774691,-0.35100762779808947,3.0,0.0045000000000000005,VTI,momentum,23,monthly_expanding_02
25,-0.0008405704446428075,0.07571096778602811,-0.3517035335515444,3.0,0.0075,VTI,momentum,23,monthly_expanding_02
0,-0.39842728481619527,-5.89014390149579,-0.589082887251549,1.0,0.0,VTI,moving_average,23,monthly_expanding_02
8,-0.3987217491241597,-5.8855190159654,-0.5894348178909703,1.0,0.0008,VTI,moving_average,23,monthly_expanding_02
15,-0.3989794941435214,-5.88125012823356,-0.5897427572004639,1.0,0.0015,VTI,moving_average,23,monthly_expanding_02
25,-0.39934784518782906,-5.874797136520829,-0.5901826704997407,1.0,0.0025,VTI,moving_average,23,monthly_expanding_02
0,0.23088479057288813,1.4233487587272198,-0.1136287962948277,11.0,0.0,VTI,logistic_regression,23,monthly_expanding_02
8,0.22470383501958957,1.3860732009600534,-0.11513197301869016,11.0,0.0088,VTI,logistic_regression,23,monthly_expanding_02
15,0.21931328259503435,1.3534198402871012,-0.1164472526520699,11.0,0.0165,VTI,logistic_regression,23,monthly_expanding_02
25,0.21164122549277975,1.3067521170475649,-0.11832622355689837,11.0,0.0275,VTI,logistic_regression,23,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,LightGBM,23,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,LightGBM,23,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,LightGBM,23,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,LightGBM,23,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,XGBoost,23,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,XGBoost,23,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,XGBoost,23,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,XGBoost,23,monthly_expanding_02
0,-0.20614954544638864,-1.392969627843206,-0.38783294437214566,7.0,0.0,VTI,CatBoost,23,monthly_expanding_02
8,-0.20870886556862145,-1.4159000261113972,-0.38835723585730386,7.0,0.0056,VTI,CatBoost,23,monthly_expanding_02
15,-0.21094461900779982,-1.435831353645752,-0.3888159909068173,7.0,0.0105,VTI,CatBoost,23,monthly_expanding_02
25,-0.21413264236085972,-1.4640713363508007,-0.38947135526326504,7.0,0.0175,VTI,CatBoost,23,monthly_expanding_02
0,0.09485920504528789,0.6280903152306689,-0.1728448956624149,21.0,0.0,VTI,random,42,monthly_expanding_02
8,0.08439572489661051,0.5688948046572436,-0.17426308958834336,21.0,0.016800000000000002,VTI,random,42,monthly_expanding_02
15,0.07530891559836839,0.5171967035112393,-0.17550400927353038,21.0,0.0315,VTI,random,42,monthly_expanding_02
25,0.06243829746393659,0.44356749149528885,-0.17727675168094092,21.0,0.0525,VTI,random,42,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,historical_mean,42,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,historical_mean,42,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,historical_mean,42,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,historical_mean,42,monthly_expanding_02
0,0.37695488310053693,2.4357531540627777,-0.11362879629482758,9.0,0.0,VTI,random_walk,42,monthly_expanding_02
8,0.37133622545214506,2.395118280040397,-0.11513197301869027,9.0,0.007200000000000001,VTI,random_walk,42,monthly_expanding_02
15,0.3664317572594278,2.3593768821310146,-0.11644725265207012,9.0,0.013500000000000002,VTI,random_walk,42,monthly_expanding_02
25,0.35944454924806957,2.308073390722169,-0.11832622355689826,9.0,0.0225,VTI,random_walk,42,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,buy_hold,42,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,buy_hold,42,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,buy_hold,42,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,buy_hold,42,monthly_expanding_02
0,0.0034025352843205514,0.10098996415973463,-0.34996376916790706,3.0,0.0,VTI,momentum,42,monthly_expanding_02
8,0.002044628446502106,0.09291859070941919,-0.35052049377067096,3.0,0.0024000000000000002,VTI,momentum,42,monthly_expanding_02
15,0.0008565472586716805,0.08584182044774691,-0.35100762779808947,3.0,0.0045000000000000005,VTI,momentum,42,monthly_expanding_02
25,-0.0008405704446428075,0.07571096778602811,-0.3517035335515444,3.0,0.0075,VTI,momentum,42,monthly_expanding_02
0,-0.39842728481619527,-5.89014390149579,-0.589082887251549,1.0,0.0,VTI,moving_average,42,monthly_expanding_02
8,-0.3987217491241597,-5.8855190159654,-0.5894348178909703,1.0,0.0008,VTI,moving_average,42,monthly_expanding_02
15,-0.3989794941435214,-5.88125012823356,-0.5897427572004639,1.0,0.0015,VTI,moving_average,42,monthly_expanding_02
25,-0.39934784518782906,-5.874797136520829,-0.5901826704997407,1.0,0.0025,VTI,moving_average,42,monthly_expanding_02
0,0.23088479057288813,1.4233487587272198,-0.1136287962948277,11.0,0.0,VTI,logistic_regression,42,monthly_expanding_02
8,0.22470383501958957,1.3860732009600534,-0.11513197301869016,11.0,0.0088,VTI,logistic_regression,42,monthly_expanding_02
15,0.21931328259503435,1.3534198402871012,-0.1164472526520699,11.0,0.0165,VTI,logistic_regression,42,monthly_expanding_02
25,0.21164122549277975,1.3067521170475649,-0.11832622355689837,11.0,0.0275,VTI,logistic_regression,42,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,LightGBM,42,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,LightGBM,42,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,LightGBM,42,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,LightGBM,42,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,XGBoost,42,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,XGBoost,42,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,XGBoost,42,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,XGBoost,42,monthly_expanding_02
0,0.61786870421138,5.89014390149579,0.0,1.0,0.0,VTI,CatBoost,42,monthly_expanding_02
8,0.6171747302882009,5.894494616214155,0.0,1.0,0.0008,VTI,CatBoost,42,monthly_expanding_02
15,0.6165673198358514,5.8980738559196375,0.0,1.0,0.0015,VTI,CatBoost,42,monthly_expanding_02
25,0.6156992935640881,5.902813826122042,0.0,1.0,0.0025,VTI,CatBoost,42,monthly_expanding_02
0,0.06500246200912718,0.3534944419367379,-0.2661681332776099,19.0,0.0,VOO,random,11,monthly_expanding_01
8,0.05569498560116415,0.32580532711088744,-0.2679523225448658,19.0,0.015200000000000002,VOO,random,11,monthly_expanding_01
15,0.04760567400678428,0.3016012815520224,-0.276336689184434,19.0,0.0285,VOO,random,11,monthly_expanding_01
25,0.03613760823563639,0.26707131665900563,-0.2881687482212064,19.0,0.0475,VOO,random,11,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,historical_mean,11,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,historical_mean,11,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,historical_mean,11,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,historical_mean,11,monthly_expanding_01
0,-0.05698704596747761,-0.028928934092881445,-0.3824111735228851,19.0,0.0,VOO,random_walk,11,monthly_expanding_01
8,-0.0652570159683371,-0.05614517743216589,-0.3875289354127822,19.0,0.015200000000000003,VOO,random_walk,11,monthly_expanding_01
15,-0.07244443632246522,-0.07993776467408373,-0.39197916177337777,19.0,0.0285,VOO,random_walk,11,monthly_expanding_01
25,-0.08263362758031534,-0.11388381947490613,-0.3982918265311526,19.0,0.047499999999999994,VOO,random_walk,11,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,buy_hold,11,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,buy_hold,11,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,buy_hold,11,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,buy_hold,11,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,momentum,11,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,momentum,11,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,momentum,11,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,momentum,11,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,moving_average,11,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,moving_average,11,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,moving_average,11,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,moving_average,11,monthly_expanding_01
0,1.1603652240580948,3.9098146572577352,-0.07590350577124672,5.0,0.0,VOO,logistic_regression,11,monthly_expanding_01
8,1.155425731962818,3.8852337194289306,-0.07750350577124687,5.0,0.004,VOO,logistic_regression,11,monthly_expanding_01
15,1.1511070823396765,3.8636887110745244,-0.07890350577124661,5.0,0.007500000000000001,VOO,logistic_regression,11,monthly_expanding_01
25,1.1449430991729552,3.832860188485455,-0.08090350577124672,5.0,0.0125,VOO,logistic_regression,11,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,LightGBM,11,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,LightGBM,11,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,LightGBM,11,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,LightGBM,11,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,XGBoost,11,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,XGBoost,11,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,XGBoost,11,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,XGBoost,11,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,CatBoost,11,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,CatBoost,11,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,CatBoost,11,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,CatBoost,11,monthly_expanding_01
0,-0.20441338460356995,-0.5706347830205853,-0.4276121534713967,23.0,0.0,VOO,random,17,monthly_expanding_01
8,-0.21287133838387595,-0.604480290749487,-0.4332539935054469,23.0,0.018400000000000003,VOO,random,17,monthly_expanding_01
15,-0.22020923050342422,-0.6340928374411949,-0.43896181129973466,23.0,0.0345,VOO,random,17,monthly_expanding_01
25,-0.2305910209054861,-0.6763818852530283,-0.44754586473112357,23.0,0.05749999999999999,VOO,random,17,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,historical_mean,17,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,historical_mean,17,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,historical_mean,17,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,historical_mean,17,monthly_expanding_01
0,-0.05698704596747761,-0.028928934092881445,-0.3824111735228851,19.0,0.0,VOO,random_walk,17,monthly_expanding_01
8,-0.0652570159683371,-0.05614517743216589,-0.3875289354127822,19.0,0.015200000000000003,VOO,random_walk,17,monthly_expanding_01
15,-0.07244443632246522,-0.07993776467408373,-0.39197916177337777,19.0,0.0285,VOO,random_walk,17,monthly_expanding_01
25,-0.08263362758031534,-0.11388381947490613,-0.3982918265311526,19.0,0.047499999999999994,VOO,random_walk,17,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,buy_hold,17,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,buy_hold,17,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,buy_hold,17,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,buy_hold,17,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,momentum,17,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,momentum,17,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,momentum,17,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,momentum,17,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,moving_average,17,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,moving_average,17,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,moving_average,17,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,moving_average,17,monthly_expanding_01
0,1.1603652240580948,3.9098146572577352,-0.07590350577124672,5.0,0.0,VOO,logistic_regression,17,monthly_expanding_01
8,1.155425731962818,3.8852337194289306,-0.07750350577124687,5.0,0.004,VOO,logistic_regression,17,monthly_expanding_01
15,1.1511070823396765,3.8636887110745244,-0.07890350577124661,5.0,0.007500000000000001,VOO,logistic_regression,17,monthly_expanding_01
25,1.1449430991729552,3.832860188485455,-0.08090350577124672,5.0,0.0125,VOO,logistic_regression,17,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,LightGBM,17,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,LightGBM,17,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,LightGBM,17,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,LightGBM,17,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,XGBoost,17,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,XGBoost,17,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,XGBoost,17,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,XGBoost,17,monthly_expanding_01
0,-0.3814357887244896,-1.4697760414343284,-0.7084510329324504,3.0,0.0,VOO,CatBoost,17,monthly_expanding_01
8,-0.38233300544620097,-1.4740123375195295,-0.7089558269125394,3.0,0.0024000000000000002,VOO,CatBoost,17,monthly_expanding_01
15,-0.3831180607870385,-1.477692226602627,-0.7093975216451174,3.0,0.0045000000000000005,VOO,CatBoost,17,monthly_expanding_01
25,-0.3842395538160964,-1.482905436984515,-0.7100285141202287,3.0,0.0075,VOO,CatBoost,17,monthly_expanding_01
0,-0.2714331103122265,-0.8607196098964226,-0.6206439464027684,13.0,0.0,VOO,random,23,monthly_expanding_01
8,-0.27574743847880834,-0.8817462251216729,-0.622570951367099,13.0,0.010400000000000001,VOO,random,23,monthly_expanding_01
15,-0.2795069613690474,-0.9001674509255333,-0.6242517393535005,13.0,0.0195,VOO,random,23,monthly_expanding_01
25,-0.28485266515033114,-0.9265147121584543,-0.6266442323119618,13.0,0.0325,VOO,random,23,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,historical_mean,23,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,historical_mean,23,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,historical_mean,23,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,historical_mean,23,monthly_expanding_01
0,-0.05698704596747761,-0.028928934092881445,-0.3824111735228851,19.0,0.0,VOO,random_walk,23,monthly_expanding_01
8,-0.0652570159683371,-0.05614517743216589,-0.3875289354127822,19.0,0.015200000000000003,VOO,random_walk,23,monthly_expanding_01
15,-0.07244443632246522,-0.07993776467408373,-0.39197916177337777,19.0,0.0285,VOO,random_walk,23,monthly_expanding_01
25,-0.08263362758031534,-0.11388381947490613,-0.3982918265311526,19.0,0.047499999999999994,VOO,random_walk,23,monthly_expanding_01
0,1.3565326613629018,5.169080231619849,-0.030746069863673897,1.0,0.0,VOO,buy_hold,23,monthly_expanding_01
8,1.3554458557103701,5.15962381354871,-0.03152819983013588,1.0,0.0008,VOO,buy_hold,23,monthly_expanding_01
15,1.354494592161004,5.151326868480478,-0.03221256355079005,1.0,0.0015,VOO,buy_hold,23,monthly_expanding_01
25,1.353135143988657,5.139438374281794,-0.03319022600886756,1.0,0.0025,VOO,buy_hold,23,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,momentum,23,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,momentum,23,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,momentum,23,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,momentum,23,monthly_expanding_01
0,-0.6150789617184045,-5.169080231619849,-0.8176188730467554,1.0,0.0,VOO,moving_average,23,monthly_expanding_01
8,-0.6152534547879496,-5.178508539119283,-0.8176188730467553,1.0,0.0008,VOO,moving_average,23,monthly_expanding_01
15,-0.615406184926103,-5.186734766679315,-0.8176188730467554,1.0,0.0015,VOO,moving_average,23,monthly_expanding_01
25,-0.615624449782334,-5.198447553740569,-0.8176188730467553,1.0,0.0025,VOO,moving_average,23,monthly_expanding_01
0,1.1603652240580948,3.9098146572577352,-0.07590350577124672,5.0,0.0,VOO,logistic_regression,23,monthly_expanding_01
8,1.155425731962818,3.8852337194289306,-0.07750350577124687,5.0,0.004,VOO,logistic_regression,23,monthly_expanding_01
