observations,balanced_accuracy,roc_auc,brier,ece,probability_mean,probability_std,probability_min,probability_max,positive_rate,collapse_flag,asset,asset_class,model,seed,fold_id,dataset_hash,feature_hash
21,0.6547619047619048,0.5,0.22154761904761905,0.46904761904761894,0.5309523809523811,0.03926767262493011,0.45,0.55,0.8095238095238095,False,SPY,etfs,random_walk,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,True,SPY,etfs,buy_hold,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.5833333333333333,0.5,0.23583333333333328,0.48333333333333317,0.5166666666666668,0.04714045207910319,0.45,0.55,0.6666666666666666,False,SPY,etfs,momentum,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.25,0.5,0.3025000000000001,0.55,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,SPY,etfs,moving_average,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.7261904761904762,0.5,0.06291939381860259,0.20696945055303353,0.7930305494469665,0.14171464411407161,0.3968379689602929,0.9582737674396749,0.9523809523809523,False,SPY,etfs,logistic_regression,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.21608183567517478,0.4648119108095614,0.5351880891904386,0.0056323391889386175,0.5160518813040946,0.5520664037879085,1.0,True,SPY,etfs,LightGBM,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.23215205097182334,0.48182159662246704,0.518178403377533,0.0,0.518178403377533,0.518178403377533,1.0,True,SPY,etfs,XGBoost,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.18456777608338998,0.42956495174716713,0.5704350482528329,0.006459745648544482,0.5587467307781422,0.5796800073894129,1.0,True,SPY,etfs,CatBoost,11,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.4642857142857143,0.5,0.4304428803091891,0.5875978689460624,0.41240213105393764,0.29184178028382973,0.006926579514268227,0.9977636809229765,0.42857142857142855,False,SPY,etfs,random,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.101724612881823,0.3189429618001045,0.6810570381998955,1.1102230246251565e-16,0.6810570381998954,0.6810570381998954,1.0,True,SPY,etfs,historical_mean,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.6547619047619048,0.5,0.22154761904761905,0.46904761904761894,0.5309523809523811,0.03926767262493011,0.45,0.55,0.8095238095238095,False,SPY,etfs,random_walk,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,True,SPY,etfs,buy_hold,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.5833333333333333,0.5,0.23583333333333328,0.48333333333333317,0.5166666666666668,0.04714045207910319,0.45,0.55,0.6666666666666666,False,SPY,etfs,momentum,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.25,0.5,0.3025000000000001,0.55,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,SPY,etfs,moving_average,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.7261904761904762,0.5,0.06291939381860259,0.20696945055303353,0.7930305494469665,0.14171464411407161,0.3968379689602929,0.9582737674396749,0.9523809523809523,False,SPY,etfs,logistic_regression,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.25,0.5,0.2513379013594746,0.5013361161531,0.4986638838469,5.551115123125783e-17,0.49866388384689997,0.49866388384689997,0.0,True,SPY,etfs,LightGBM,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.23400459128664863,0.4837402105331421,0.5162597894668579,0.0,0.5162597894668579,0.5162597894668579,1.0,True,SPY,etfs,XGBoost,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.36904761904761907,0.5,0.2536187470316979,0.5030368517568344,0.4969631482431656,0.023930583074189177,0.48222581186243246,0.5398480203315597,0.23809523809523808,False,SPY,etfs,CatBoost,17,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.4642857142857143,0.5,0.3714600065179442,0.5583519206210331,0.44164807937896683,0.2443422584342456,0.018217355778746724,0.8534571059651607,0.42857142857142855,False,SPY,etfs,random,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.101724612881823,0.3189429618001045,0.6810570381998955,1.1102230246251565e-16,0.6810570381998954,0.6810570381998954,1.0,True,SPY,etfs,historical_mean,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.6547619047619048,0.5,0.22154761904761905,0.46904761904761894,0.5309523809523811,0.03926767262493011,0.45,0.55,0.8095238095238095,False,SPY,etfs,random_walk,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,True,SPY,etfs,buy_hold,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.5833333333333333,0.5,0.23583333333333328,0.48333333333333317,0.5166666666666668,0.04714045207910319,0.45,0.55,0.6666666666666666,False,SPY,etfs,momentum,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.25,0.5,0.3025000000000001,0.55,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,SPY,etfs,moving_average,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
