observations,folds,period_start,period_end,balanced_accuracy,baseline_balanced_accuracy,accuracy,roc_auc,brier,ece,mean_return,block_bootstrap_ci_low,block_bootstrap_ci_high,permutation_p,net_return_realistic,sharpe_realistic,sortino_realistic,calmar_realistic,max_drawdown_realistic,turnover_realistic,break_even_cost_bps,run_id,experiment_id,asset,safe_name,asset_class,model,seed,retraining_frequency,training_mode,hyperparameter_variant,feature_ablation,dataset_hash,feature_hash,feature_count,top_native_importance,shap_status,decision,failure_type
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.07894736842105263,0.2146549684254936,0.38312562710634945,0.05726536209130521,0.8089285714285714,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_LightGBM_monthly_expanding_base_remove_volatility,VOO,VOO,etfs,LightGBM,42,monthly_expanding,expanding,base,remove_volatility,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,e995863ecdfac75e,135,volume_sma_200:6.0000|volume_sma_100:4.0000|volume_vpt:3.0000|ema_5:2.0000|volume_obv:2.0000|volume_sma_100:5.0000|volume_adi:5.0000|trend_aroon_up:4.0000|volume_vpt:3.0000|ma_signal_research:3.0000,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.25,0.1535852698670218,0.24270194849738747,0.05726536209130521,0.8095238095238095,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_LightGBM_monthly_expanding_base_remove_volume,VOO,VOO,etfs,LightGBM,42,monthly_expanding,expanding,base,remove_volume,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,680d6e90e20b5228,146,momentum_pvo_signal:4.0000|sma_200:3.0000|volatility_kcl:3.0000|volatility_100_research:3.0000|sma_200_research:3.0000|volatility_dch:4.0000|momentum_pvo_signal:4.0000|sma_200:3.0000|volatility_100:2.0000|trend_macd:2.0000,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.07894736842105263,0.210961236832933,0.34145225787333067,0.05726536209130521,0.8095238095238095,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_LightGBM_monthly_expanding_base_remove_lagged_returns,VOO,VOO,etfs,LightGBM,42,monthly_expanding,expanding,base,remove_lagged_returns,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,59583af45b29711a,156,volume_sma_200:5.0000|volume_sma_100:4.0000|momentum_100_research:3.0000|volume_sma_10:2.0000|volume_vpt:2.0000|volume_adi:5.0000|volume_sma_100:4.0000|volume_vpt:3.0000|trend_aroon_up:3.0000|volatility_100:2.0000,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.05263157894736842,0.2139504001823896,0.3171097843742197,0.05726536209130521,0.8327380952380953,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_LightGBM_monthly_expanding_base_noisy_full,VOO,VOO,etfs,LightGBM,42,monthly_expanding,expanding,base,noisy_full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_sma_200:5.0000|volume_sma_100:3.0000|trend_aroon_up:3.0000|ma_signal_research:3.0000|volume_vpt:2.0000|volume_adi:5.0000|volume_sma_200:4.0000|volume_sma_100:3.0000|volume_vpt:3.0000|return_1d:2.0000,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
10,2,2025-05-15,2025-05-29,0.75,0.75,1.0,0.5,0.12381857716537219,0.35168417096138005,0.026326209753343145,1.0,1.0,1.0,0.34477102115555347,4.768445907204185,0.0,0.0,0.0,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_weekly_expanding_base_full,VOO,VOO,etfs,XGBoost,42,weekly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,sma_10_research:0.1328|volume_adi:0.1092|volume_sma_200:0.1063|momentum_100_research:0.0925|ma_signal_research:0.0887|momentum_50_research:0.0824|volume_sma_100:0.0692|volume_adi:0.0663|volume_vpt:0.0650|trend_ema_fast:0.0630,not_run_dependency_unavailable,defer,weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.05263157894736842,0.18203625013737562,0.2826143559955415,0.05726536209130521,0.8333333333333334,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_full,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_nvi:0.0794|volatility_50:0.0674|trend_ema_fast:0.0657|sma_10:0.0634|ema_200:0.0594|volume_adi:0.1212|volume_sma_100:0.1000|momentum_pvo_signal:0.0940|volatility_100:0.0914|volume_vpt:0.0913,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
126,2,2024-10-24,2025-04-28,0.5,0.42727042752339994,0.46825396825396826,0.17164179104477612,0.3079607700947311,0.19997889560366433,-0.0002671415967499421,0.2777777777777778,0.6190476190476191,1.0,-0.022792847460780807,-0.029914128928780412,-0.05767877875145059,-0.024864929231139192,-0.9166664923476457,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_quarterly_expanding_base_full,VOO,VOO,etfs,XGBoost,42,quarterly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_sma_20:0.0963|sma_10_research:0.0737|momentum_50_research:0.0720|ma_signal_research:0.0588|volume_sma_100:0.0570|trend_ichimoku_a:0.1149|volume_nvi:0.1115|volatility_200:0.0669|ma_signal_research:0.0640|volume_sma_100:0.0613,not_run_dependency_unavailable,reject,weak_directional_evidence|negative_realistic_cost_return|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.05263157894736842,0.20963559928271197,0.3890416196414403,0.05726536209130521,0.8333333333333334,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_rolling_base_full,VOO,VOO,etfs,XGBoost,42,monthly_rolling,rolling,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,sma_10:0.0926|volume_vpt:0.0780|volatility_kcc:0.0663|volume_sma_50:0.0655|sma_5:0.0652|sma_10:0.1091|volume_vpt:0.0969|volatility_200:0.0946|sma_10_research:0.0937|trend_ichimoku_conv:0.0931,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.09210526315789473,0.15135060992054125,0.2484031049978166,0.05726536209130521,0.7857142857142857,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_shallow_regularized_full,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,shallow_regularized,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_vpt:0.1580|sma_10:0.1572|sma_5_research:0.1508|volume_sma_100:0.1463|volume_adi:0.1460|volatility_kch:0.1748|volume_sma_200:0.1728|ema_5:0.1442|volume_adi:0.1440|volume_vpt:0.1289,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.06578947368421052,0.18174795645629094,0.27964599359603154,0.05726536209130521,0.8327380952380953,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_deeper_neighbor_full,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,deeper_neighbor,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,ema_200:0.0887|volatility_50:0.0564|sma_100:0.0509|volatility_200:0.0495|volume_sma_50:0.0494|volatility_kch:0.0654|trend_ichimoku_b:0.0555|momentum_tsi:0.0532|sma_100:0.0530|volume_sma_100:0.0526,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.05263157894736842,0.18822137090118649,0.2867637943653833,0.05726536209130521,0.8095238095238095,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_remove_momentum,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,remove_momentum,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,b4fa6d5456d97861,144,volume_nvi:0.1640|sma_200:0.0904|sma_5:0.0775|volume_sma_100:0.0707|volume_vpt:0.0669|sma_100:0.1184|volume_nvi:0.0982|volatility_kch:0.0856|ema_5:0.0849|volume_adi:0.0782,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.06578947368421052,0.1793400210573033,0.27552156788962234,0.05726536209130521,0.8333333333333334,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_remove_volatility,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,remove_volatility,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,e995863ecdfac75e,135,sma_5:0.0812|volume_sma_100:0.0801|volume_vpt:0.0798|ema_5:0.0770|ma_signal_research:0.0755|trend_ichimoku_conv:0.1745|volume_adi:0.1098|sma_10:0.0987|volume_sma_100:0.0876|ma_signal_research:0.0847,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.19736842105263158,0.14056057622905677,0.22509665148598812,0.05726536209130521,0.7857142857142857,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_remove_volume,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,remove_volume,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,680d6e90e20b5228,146,volatility_50:0.0591|ema_20:0.0587|sma_10_research:0.0574|week_of_year:0.0569|volatility_200:0.0518|volatility_200:0.0849|volatility_kch:0.0789|ema_10:0.0742|adj_close:0.0526|sma_200:0.0507,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.06578947368421052,0.18018357340424757,0.27935733539717533,0.05726536209130521,0.8095238095238095,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_remove_lagged_returns,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,remove_lagged_returns,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,59583af45b29711a,156,volatility_100:0.0837|volume_sma_100:0.0742|volume_vpt:0.0675|ma_signal_research:0.0666|ema_5:0.0624|volatility_kch:0.0956|trend_ichimoku_conv:0.0928|volatility_200:0.0743|volume_adi:0.0724|ma_signal_research:0.0720,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.5,0.7368421052631579,0.9047619047619048,0.06578947368421052,0.17432766380525938,0.2701447308063507,0.05726536209130521,0.856547619047619,1.0,1.0,0.9370248219979209,4.737563313321615,169.11534616183994,29.72021323914206,-0.03152819983013588,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_XGBoost_monthly_expanding_base_noisy_full,VOO,VOO,etfs,XGBoost,42,monthly_expanding,expanding,base,noisy_full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,sma_200:0.0847|volume_sma_100:0.0705|volume_sma_20:0.0695|volume_vpt:0.0660|sma_5:0.0640|high:0.1537|ema_5:0.0887|volume_adi:0.0735|ma_signal_research:0.0703|volume_vpt:0.0672,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
10,2,2025-05-15,2025-05-29,0.75,0.75,1.0,0.5,0.24321903125638117,0.49316502902840753,0.026326209753343145,1.0,1.0,1.0,0.34477102115555347,4.768445907204185,0.0,0.0,0.0,1.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_weekly_expanding_base_full,VOO,VOO,etfs,CatBoost,42,weekly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,sma_10:13.8892|volume_sma_200:13.4252|ma_signal_research:12.6384|trend_visual_ichimoku_b:12.0693|trend_mass_index:8.5258|close_lag_20:15.2273|close:11.4500|momentum_pvo:10.0306|volume_obv:9.5886|sma_10_research:9.0082,not_run_dependency_unavailable,defer,weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.2236842105263158,0.7368421052631579,0.40476190476190477,0.4473684210526316,0.26443771289188817,0.40304727548361197,0.01751451693479112,0.16666666666666666,0.7619047619047619,1.0,0.24328060875181468,1.035578264553869,3.3381481808750904,0.44333244584929415,-0.5487543513440818,3.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_full,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_sma_100:15.4792|momentum_100_research:10.7073|momentum_kama:10.5136|volume_adi:9.5705|momentum_pvo_signal:7.7127|volume_adi:30.9456|volume_sma_200:10.0721|volume_sma_100:9.9736|sma_100:9.1338|volatility_ui:7.1145,not_run_dependency_unavailable,reject,weak_directional_evidence|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
126,2,2024-10-24,2025-04-28,0.5,0.42727042752339994,0.46825396825396826,0.12458891980774095,0.2793972638017207,0.3084271661949277,-0.0002671415967499421,0.2853174603174603,0.6113095238095239,1.0,-0.022792847460780807,-0.029914128928780412,-0.05767877875145059,-0.024864929231139192,-0.9166664923476457,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_quarterly_expanding_base_full,VOO,VOO,etfs,CatBoost,42,quarterly_expanding,expanding,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,sma_5:8.9347|volatility_20_research:8.9033|close_for_research:8.7598|week_of_year:8.3713|close_lag_2:8.3072|close_lag_10:19.8637|trend_trix:18.8896|volatility_50_research:13.7200|volatility_kch:12.8072|sma_50_research:8.8198,not_run_dependency_unavailable,reject,weak_directional_evidence|negative_realistic_cost_return|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.2236842105263158,0.7368421052631579,0.40476190476190477,0.4473684210526316,0.28199799765295497,0.4285821123129493,0.01751451693479112,0.16607142857142856,0.7386904761904763,1.0,0.24328060875181468,1.035578264553869,3.3381481808750904,0.44333244584929415,-0.5487543513440818,3.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_rolling_base_full,VOO,VOO,etfs,CatBoost,42,monthly_rolling,rolling,base,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,trend_kst:18.5775|sma_20_research:11.7845|volatility_200:9.7605|volume_adi:8.9092|ema_50:8.8337|volume_vpt:17.6102|ema_200:10.9776|volatility_200_research:10.0308|trend_ichimoku_conv:9.2220|volume_adi:8.2072,not_run_dependency_unavailable,reject,weak_directional_evidence|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.2236842105263158,0.7368421052631579,0.40476190476190477,0.08881578947368421,0.2519069034991804,0.4020646676177628,0.01751451693479112,0.21369047619047618,0.7619047619047619,1.0,0.24328060875181468,1.035578264553869,3.3381481808750904,0.44333244584929415,-0.5487543513440818,3.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_shallow_regularized_full,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,shallow_regularized,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,ema_10:31.9239|volume_vpt:18.5845|volume_sma_100:17.3954|momentum_tsi:13.0225|volatility_200_research:9.3519|volume_adi:31.5162|ema_100:24.0265|momentum_100_research:18.6588|trend_ichimoku_conv:15.6782|trend_visual_ichimoku_b:7.8554,not_run_dependency_unavailable,reject,weak_directional_evidence|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.09210526315789473,0.7368421052631579,0.16666666666666666,0.08552631578947369,0.28000573235638954,0.42523601567402347,-0.029971221910130224,0.0,0.42857142857142855,1.0,-0.2870004400423901,-1.3246362601514559,-2.295078498227498,-0.3423804537039759,-0.8382500722150813,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_deeper_neighbor_full,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,deeper_neighbor,full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,momentum_100_research:14.8205|sma_5:10.6081|volume_vwap:10.5966|momentum_pvo_signal:7.9789|volatility_kcw:7.9105|volume_sma_200:15.3849|ema_5:11.9199|momentum_kama:9.1735|volume_obv:7.7286|volatility_kcw:6.8462,not_run_dependency_unavailable,reject,weak_directional_evidence|negative_realistic_cost_return|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.06578947368421052,0.7368421052631579,0.11904761904761904,0.0,0.2694841234537738,0.41277188411491883,-0.037989865263962364,0.0,0.3339285714285715,1.0,-0.3573196963986882,-1.8859192681214603,-3.08184765209844,-0.4124981999257584,-0.86623334711036,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_remove_momentum,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,remove_momentum,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,b4fa6d5456d97861,144,sma_10_research:26.7143|sma_100_research:16.5349|sma_100:12.1301|ema_10:11.8974|volatility_50:8.3766|volatility_200_research:12.7419|sma_50_research:11.7978|trend_ichimoku_a:9.4210|sma_5_research:9.0947|volume_adi:7.7943,not_run_dependency_unavailable,reject,weak_directional_evidence|negative_realistic_cost_return|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.47368421052631576,0.7368421052631579,0.8571428571428571,0.08552631578947369,0.237462459210271,0.38235847158440295,0.04706583282091083,0.7613095238095238,0.9761904761904762,1.0,0.738323508635438,3.206353569699329,3.2760069562500687,5.82683611551038,-0.12671087602242737,9.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_remove_volatility,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,remove_volatility,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,e995863ecdfac75e,135,momentum_200_research:19.3808|sma_5_research:11.8220|trend_adx:10.9803|sma_10:10.8673|volume_adi:9.4236|ema_20:14.9122|sma_50_research:13.6770|trend_ichimoku_conv:12.8345|volume_sma_100:10.7956|close_for_research:9.4204,not_run_dependency_unavailable,reject,weak_directional_evidence|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.3157894736842105,0.7368421052631579,0.5714285714285714,0.05263157894736842,0.24801728441848636,0.3988169183725414,0.01732975983717791,0.35714285714285715,0.8571428571428571,1.0,0.19085945958353445,0.8493054383691687,1.2113183369446483,0.38620259936574614,-0.4941951708688125,13.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_remove_volume,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,remove_volume,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,680d6e90e20b5228,146,sma_5:13.4677|volatility_50:12.1655|trend_trix:8.0115|others_cr:6.5415|volatility_kch:6.5413|volatility_dch:22.9648|volatility_100:13.8887|trend_visual_ichimoku_b:13.7100|close_lag_3:8.9584|close_lag_1:7.9587,not_run_dependency_unavailable,reject,weak_directional_evidence|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.2236842105263158,0.7368421052631579,0.40476190476190477,0.27631578947368424,0.26907621887035116,0.41537039109475976,0.01751451693479112,0.16666666666666666,0.7380952380952381,1.0,0.24328060875181468,1.035578264553869,3.3381481808750904,0.44333244584929415,-0.5487543513440818,3.0,199.9969482421875,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_remove_lagged_returns,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,remove_lagged_returns,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,59583af45b29711a,156,trend_sma_slow:11.6099|sma_5:10.8993|trend_adx:10.2817|momentum_100_research:9.6499|ma_signal_research:8.5751|volume_adi:31.0345|trend_ichimoku_conv:11.0169|momentum_100_research:10.2665|volatility_100:8.9655|volume_vpt:6.3105,not_run_dependency_unavailable,reject,weak_directional_evidence|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
42,2,2025-03-28,2025-05-28,0.05263157894736842,0.7368421052631579,0.09523809523809523,0.05592105263157895,0.2888362586188152,0.43627028063717316,-0.03992095942466507,0.0,0.2857142857142857,1.0,-0.38464493397362653,-2.159604978873335,-3.445601569862418,-0.4389006034221472,-0.8763827868417488,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030_VOO_CatBoost_monthly_expanding_base_noisy_full,VOO,VOO,etfs,CatBoost,42,monthly_expanding,expanding,base,noisy_full,24a4296c1c75534851c0f357229739109946ea1ca5c269e44b6c6cdc8c2d2b6b,2338a5a4d6efca09,168,volume_sma_200:21.8270|momentum_kama:18.0616|trend_visual_ichimoku_b:17.7145|volume_sma_100:9.5136|volume_vpt:6.0631|volume_adi:23.0373|volume_sma_100:17.0790|volume_vpt:14.1339|trend_visual_ichimoku_b:8.6302|volatility_bbh:7.3188,not_run_dependency_unavailable,reject,weak_directional_evidence|negative_realistic_cost_return|large_drawdown|confidence_interval_crosses_chance|weak_permutation_evidence
