run_id,asset,asset_class,model,feature_ablation,retraining_frequency,hyperparameter_variant,feature_count,feature_hash,balanced_accuracy,net_return_realistic,top_native_importance,shap_status
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,XGBoost,remove_volatility,monthly_expanding,base,135,e995863ecdfac75e,0.5,0.9370248219979209,sma_5:0.0812|volume_sma_100:0.0801|volume_vpt:0.0798|ema_5:0.0770|ma_signal_research:0.0755|trend_ichimoku_conv:0.1745|volume_adi:0.1098|sma_10:0.0987|volume_sma_100:0.0876|ma_signal_research:0.0847,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,XGBoost,remove_volume,monthly_expanding,base,146,680d6e90e20b5228,0.5,0.9370248219979209,volatility_50:0.0591|ema_20:0.0587|sma_10_research:0.0574|week_of_year:0.0569|volatility_200:0.0518|volatility_200:0.0849|volatility_kch:0.0789|ema_10:0.0742|adj_close:0.0526|sma_200:0.0507,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,XGBoost,remove_lagged_returns,monthly_expanding,base,156,59583af45b29711a,0.5,0.9370248219979209,volatility_100:0.0837|volume_sma_100:0.0742|volume_vpt:0.0675|ma_signal_research:0.0666|ema_5:0.0624|volatility_kch:0.0956|trend_ichimoku_conv:0.0928|volatility_200:0.0743|volume_adi:0.0724|ma_signal_research:0.0720,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,XGBoost,noisy_full,monthly_expanding,base,168,2338a5a4d6efca09,0.5,0.9370248219979209,sma_200:0.0847|volume_sma_100:0.0705|volume_sma_20:0.0695|volume_vpt:0.0660|sma_5:0.0640|high:0.1537|ema_5:0.0887|volume_adi:0.0735|ma_signal_research:0.0703|volume_vpt:0.0672,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,weekly_expanding,base,168,2338a5a4d6efca09,0.75,0.34477102115555347,sma_10:13.8892|volume_sma_200:13.4252|ma_signal_research:12.6384|trend_visual_ichimoku_b:12.0693|trend_mass_index:8.5258|close_lag_20:15.2273|close:11.4500|momentum_pvo:10.0306|volume_obv:9.5886|sma_10_research:9.0082,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,monthly_expanding,base,168,2338a5a4d6efca09,0.2236842105263158,0.24328060875181468,volume_sma_100:15.4792|momentum_100_research:10.7073|momentum_kama:10.5136|volume_adi:9.5705|momentum_pvo_signal:7.7127|volume_adi:30.9456|volume_sma_200:10.0721|volume_sma_100:9.9736|sma_100:9.1338|volatility_ui:7.1145,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,quarterly_expanding,base,168,2338a5a4d6efca09,0.5,-0.022792847460780807,sma_5:8.9347|volatility_20_research:8.9033|close_for_research:8.7598|week_of_year:8.3713|close_lag_2:8.3072|close_lag_10:19.8637|trend_trix:18.8896|volatility_50_research:13.7200|volatility_kch:12.8072|sma_50_research:8.8198,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,monthly_rolling,base,168,2338a5a4d6efca09,0.2236842105263158,0.24328060875181468,trend_kst:18.5775|sma_20_research:11.7845|volatility_200:9.7605|volume_adi:8.9092|ema_50:8.8337|volume_vpt:17.6102|ema_200:10.9776|volatility_200_research:10.0308|trend_ichimoku_conv:9.2220|volume_adi:8.2072,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,monthly_expanding,shallow_regularized,168,2338a5a4d6efca09,0.2236842105263158,0.24328060875181468,ema_10:31.9239|volume_vpt:18.5845|volume_sma_100:17.3954|momentum_tsi:13.0225|volatility_200_research:9.3519|volume_adi:31.5162|ema_100:24.0265|momentum_100_research:18.6588|trend_ichimoku_conv:15.6782|trend_visual_ichimoku_b:7.8554,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,full,monthly_expanding,deeper_neighbor,168,2338a5a4d6efca09,0.09210526315789473,-0.2870004400423901,momentum_100_research:14.8205|sma_5:10.6081|volume_vwap:10.5966|momentum_pvo_signal:7.9789|volatility_kcw:7.9105|volume_sma_200:15.3849|ema_5:11.9199|momentum_kama:9.1735|volume_obv:7.7286|volatility_kcw:6.8462,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,remove_momentum,monthly_expanding,base,144,b4fa6d5456d97861,0.06578947368421052,-0.3573196963986882,sma_10_research:26.7143|sma_100_research:16.5349|sma_100:12.1301|ema_10:11.8974|volatility_50:8.3766|volatility_200_research:12.7419|sma_50_research:11.7978|trend_ichimoku_a:9.4210|sma_5_research:9.0947|volume_adi:7.7943,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,remove_volatility,monthly_expanding,base,135,e995863ecdfac75e,0.47368421052631576,0.738323508635438,momentum_200_research:19.3808|sma_5_research:11.8220|trend_adx:10.9803|sma_10:10.8673|volume_adi:9.4236|ema_20:14.9122|sma_50_research:13.6770|trend_ichimoku_conv:12.8345|volume_sma_100:10.7956|close_for_research:9.4204,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,remove_volume,monthly_expanding,base,146,680d6e90e20b5228,0.3157894736842105,0.19085945958353445,sma_5:13.4677|volatility_50:12.1655|trend_trix:8.0115|others_cr:6.5415|volatility_kch:6.5413|volatility_dch:22.9648|volatility_100:13.8887|trend_visual_ichimoku_b:13.7100|close_lag_3:8.9584|close_lag_1:7.9587,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,remove_lagged_returns,monthly_expanding,base,156,59583af45b29711a,0.2236842105263158,0.24328060875181468,trend_sma_slow:11.6099|sma_5:10.8993|trend_adx:10.2817|momentum_100_research:9.6499|ma_signal_research:8.5751|volume_adi:31.0345|trend_ichimoku_conv:11.0169|momentum_100_research:10.2665|volatility_100:8.9655|volume_vpt:6.3105,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,VOO,etfs,CatBoost,noisy_full,monthly_expanding,base,168,2338a5a4d6efca09,0.05263157894736842,-0.38464493397362653,volume_sma_200:21.8270|momentum_kama:18.0616|trend_visual_ichimoku_b:17.7145|volume_sma_100:9.5136|volume_vpt:6.0631|volume_adi:23.0373|volume_sma_100:17.0790|volume_vpt:14.1339|trend_visual_ichimoku_b:8.6302|volatility_bbh:7.3188,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,weekly_expanding,base,168,2338a5a4d6efca09,0.45,-0.17401424750718153,ema_100:4.0000|volume_vpt:4.0000|volume_sma_100:3.0000|sma_200:2.0000|volume_obv:2.0000|ema_100:4.0000|volume_sma_100:3.0000|volume_vpt:3.0000|trend_kst:3.0000|momentum_200_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,monthly_expanding,base,168,2338a5a4d6efca09,0.4852941176470588,0.6560575742490669,volume_sma_100:4.0000|volume_obv:4.0000|ema_5:3.0000|ema_100:3.0000|volume_vpt:3.0000|volume_sma_100:4.0000|ema_100:3.0000|momentum_200_research:3.0000|ema_5:2.0000|volume_sma_50:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,quarterly_expanding,base,168,2338a5a4d6efca09,0.5,-0.20816808734945225,volume_sma_50:4.0000|volume_sma_100:4.0000|ema_100:3.0000|volume_cmf:2.0000|volume_vpt:2.0000|trend_aroon_ind:4.0000|volume_sma_100:3.0000|volume_obv:3.0000|volume_fi:3.0000|momentum_200_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,monthly_rolling,base,168,2338a5a4d6efca09,0.5698529411764706,0.6171060415262135,volatility_ui:3.0000|trend_ema_slow:3.0000|volume_sma_10:2.0000|volatility_200:2.0000|close_lag_3:2.0000|momentum_kama:4.0000|volatility_50:3.0000|volume_sma_50:3.0000|volatility_ui:3.0000|trend_ema_slow:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,monthly_expanding,shallow_regularized,168,2338a5a4d6efca09,0.5,0.6877864440124728,ema_5:3.0000|volume_sma_100:3.0000|volume_obv:3.0000|ema_100:1.0000|volume_vpt:1.0000|ema_100:3.0000|volume_vpt:2.0000|trend_kst:2.0000|ema_5:1.0000|volatility_20:1.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,full,monthly_expanding,deeper_neighbor,168,2338a5a4d6efca09,0.39705882352941174,0.5910777503295872,volume_sma_100:5.0000|trend_aroon_ind:4.0000|ema_5:3.0000|ema_100:3.0000|ema_200:3.0000|volume_sma_100:5.0000|ema_100:4.0000|volume_adi:4.0000|ema_5:3.0000|volume_sma_50:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,remove_momentum,monthly_expanding,base,144,b4fa6d5456d97861,0.5,0.6877864440124728,volume_sma_100:4.0000|ema_5:3.0000|ema_100:3.0000|volume_vpt:3.0000|trend_aroon_ind:3.0000|volume_vpt:5.0000|ema_100:4.0000|volume_fi:3.0000|trend_kst:3.0000|volume_sma_100:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,remove_volatility,monthly_expanding,base,135,e995863ecdfac75e,0.39705882352941174,0.5910777503295872,trend_aroon_ind:5.0000|volume_sma_100:4.0000|ema_5:3.0000|ema_100:3.0000|volume_obv:3.0000|ema_100:4.0000|volume_sma_100:4.0000|volume_vpt:4.0000|trend_kst:4.0000|momentum_pvo:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,remove_volume,monthly_expanding,base,146,680d6e90e20b5228,0.5,0.6877864440124728,ema_5:4.0000|ema_50:3.0000|week_of_year:3.0000|volatility_atr:3.0000|volatility_50:2.0000|ema_100:4.0000|trend_kst:3.0000|momentum_200_research:3.0000|ema_5:2.0000|volatility_20:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,remove_lagged_returns,monthly_expanding,base,156,59583af45b29711a,0.5,0.6877864440124728,volume_sma_100:4.0000|ema_100:3.0000|volume_vpt:3.0000|trend_aroon_ind:3.0000|ema_5:2.0000|volume_sma_100:4.0000|ema_100:3.0000|volume_vpt:3.0000|ema_5:2.0000|sma_50:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,noisy_full,monthly_expanding,base,168,2338a5a4d6efca09,0.5,0.6877864440124728,ema_5:4.0000|volume_sma_100:4.0000|week_of_year:4.0000|trend_aroon_ind:3.0000|return_1d:2.0000|ema_100:3.0000|trend_kst:3.0000|sma_50:2.0000|sma_100:2.0000|volume_sma_100:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,weekly_expanding,base,168,2338a5a4d6efca09,0.5,0.1411182246403877,ema_50:0.0601|ema_100:0.0556|quarter:0.0507|momentum_200_research:0.0494|volatility_ui:0.0455|volume_vpt:0.0637|ema_50:0.0532|ema_100:0.0525|ema_200:0.0497|trend_aroon_ind:0.0462,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,monthly_expanding,base,168,2338a5a4d6efca09,0.38235294117647056,0.5910777503295872,volatility_20:0.0716|close:0.0672|volume_vpt:0.0647|others_cr:0.0530|sma_200:0.0492|momentum_kama:0.0651|ema_100:0.0589|trend_kst:0.0559|volatility_20:0.0559|volume_vpt:0.0551,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,quarterly_expanding,base,168,2338a5a4d6efca09,0.5,-0.20816808734945225,volume_vpt:0.0720|volatility_20:0.0702|trend_ichimoku_b:0.0582|trend_kst:0.0576|ema_200:0.0573|ema_5:0.0520|volatility_20:0.0508|volume_vpt:0.0499|ema_50:0.0497|trend_kst_diff:0.0487,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,monthly_rolling,base,168,2338a5a4d6efca09,0.38235294117647056,0.5910777503295872,momentum_kama:0.0953|volatility_ui:0.0832|trend_ema_slow:0.0808|ema_100:0.0764|trend_aroon_ind:0.0675|trend_ema_slow:0.1046|volatility_ui:0.0948|momentum_kama:0.0944|volume_sma_200:0.0886|ema_100:0.0813,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,monthly_expanding,shallow_regularized,168,2338a5a4d6efca09,0.5,0.6877864440124728,ema_5:0.1160|volatility_20:0.1134|volume_vpt:0.1080|close:0.1072|trend_kst:0.1069|volatility_kcw:0.1641|momentum_200_research:0.1571|ema_100:0.1547|volume_sma_100:0.1533|ema_5:0.1318,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,full,monthly_expanding,deeper_neighbor,168,2338a5a4d6efca09,0.4117647058823529,0.6424165143299181,trend_ichimoku_base:0.0486|year:0.0460|ema_5:0.0452|ema_100:0.0407|trend_kst:0.0407|volume_nvi:0.0482|volume_vpt:0.0467|week_of_year:0.0456|ema_100:0.0431|trend_kst:0.0405,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,remove_momentum,monthly_expanding,base,144,b4fa6d5456d97861,0.5,0.6877864440124728,ema_200:0.0802|volume_vpt:0.0625|sma_200:0.0612|volume_sma_50:0.0566|close:0.0563|volume_vpt:0.0646|trend_ema_fast:0.0630|ema_50:0.0621|sma_100_research:0.0585|week_of_year:0.0544,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,remove_volatility,monthly_expanding,base,135,e995863ecdfac75e,0.5,0.6877864440124728,momentum_kama:0.0759|ema_200:0.0740|trend_kst_diff:0.0634|close:0.0604|volume_vpt:0.0566|volume_vpt:0.0680|trend_ichimoku_base:0.0641|ema_100:0.0613|momentum_ao:0.0575|momentum_200_research:0.0557,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,remove_volume,monthly_expanding,base,146,680d6e90e20b5228,0.4264705882352941,0.6434357581569425,week_of_year:0.0734|ema_5:0.0660|others_cr:0.0604|trend_kst:0.0532|ema_10:0.0520|week_of_year:0.0705|ema_100:0.0675|trend_ema_slow:0.0589|momentum_200_research:0.0573|ema_5:0.0529,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,remove_lagged_returns,monthly_expanding,base,156,59583af45b29711a,0.5,0.6877864440124728,volume_vpt:0.0736|ema_5:0.0622|momentum_ao:0.0603|sma_10_research:0.0602|trend_kst:0.0589|volume_vpt:0.0611|ema_50:0.0609|ema_100:0.0587|momentum_200_research:0.0583|ema_5:0.0559,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,noisy_full,monthly_expanding,base,168,2338a5a4d6efca09,0.5,0.6877864440124728,trend_ema_slow:0.0628|high:0.0626|week_of_year:0.0625|sma_200:0.0555|momentum_200_research:0.0542|volume_vpt:0.0672|ema_100:0.0618|ema_50:0.0568|high:0.0555|trend_aroon_ind:0.0554,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,weekly_expanding,base,168,2338a5a4d6efca09,0.35,-0.16470517535204166,ema_100:17.4142|momentum_200_research:13.7440|trend_sma_fast:10.9592|sma_200:6.8025|volatility_atr:6.7431|ema_50:16.9686|volume_vpt:8.9773|close_for_research:8.9577|volatility_20_research:8.4575|trend_ichimoku_b:7.0314,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,monthly_expanding,base,168,2338a5a4d6efca09,0.27941176470588236,-0.14529990767553136,volatility_200_research:24.6132|volatility_100:16.9991|close_lag_5:15.6834|volatility_kcc:7.9191|sma_50_research:5.2844|momentum_200_research:28.8509|trend_ichimoku_a:16.7121|volatility_20_research:12.2942|momentum_kama:8.5521|trend_ichimoku_base:5.5636,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,quarterly_expanding,base,168,2338a5a4d6efca09,0.6608194622279129,0.1392302779365946,volatility_bbl:17.4139|volatility_200_research:9.0341|ema_100:8.8897|volatility_bbh:8.1926|volatility_20_research:6.7339|ema_200:17.9797|volatility_200_research:7.9234|volume_vwap:7.7108|trend_ichimoku_base:7.5003|momentum_200_research:7.3464,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,monthly_rolling,base,168,2338a5a4d6efca09,0.2647058823529412,0.275855932377306,volatility_dch:12.4367|trend_ema_slow:11.9044|volatility_atr:10.4229|trend_trix:8.9780|ema_10:8.3267|momentum_kama:11.4910|trend_ichimoku_base:11.1167|volume_sma_50:10.4293|ema_20:9.5221|volatility_dcm:8.8705,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,monthly_expanding,shallow_regularized,168,2338a5a4d6efca09,0.22058823529411764,0.15675809539573815,high:36.0089|volume_sma_100:14.4646|trend_aroon_up:12.9713|volume_adi:10.4123|trend_ema_fast:9.5440|volatility_20_research:25.8611|volatility_dch:16.8099|ema_20:15.5096|trend_ichimoku_b:14.4414|volume_sma_100:12.0444,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,full,monthly_expanding,deeper_neighbor,168,2338a5a4d6efca09,0.20588235294117646,0.11384657742547954,momentum_200_research:13.0665|trend_ema_fast:10.4194|momentum_kama:9.8016|trend_ichimoku_b:9.7107|volatility_atr:8.2250|trend_ichimoku_b:12.8761|volatility_bbm:11.7380|ema_50:10.6449|volatility_20:10.0105|trend_ichimoku_a:8.8952,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,remove_momentum,monthly_expanding,base,144,b4fa6d5456d97861,0.4852941176470588,0.6560575742490669,trend_ichimoku_a:16.1344|ema_200:12.5485|volatility_50:11.9154|volatility_atr:10.9038|volatility_kcw:7.1645|ema_200:20.9331|volatility_20:13.5930|volatility_atr:8.2777|sma_5:7.0001|ema_100:6.9150,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,remove_volatility,monthly_expanding,base,135,e995863ecdfac75e,0.2647058823529412,0.275855932377306,ema_5:18.5135|month:16.5221|sma_200_research:15.0173|volume_sma_100:11.1079|momentum_200_research:9.1636|momentum_200_research:15.2174|trend_ema_slow:10.8175|sma_100:10.2562|ema_20:10.0255|others_cr:8.0201,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,remove_volume,monthly_expanding,base,146,680d6e90e20b5228,0.23529411764705882,0.12297126165440742,volatility_20_research:16.6957|ema_100:16.0920|trend_sma_fast:14.3336|trend_ichimoku_a:10.6038|momentum_200_research:8.6944|ema_50:18.9173|momentum_200_research:14.2887|momentum_kama:11.6404|month:8.8290|ema_5:7.9425,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,remove_lagged_returns,monthly_expanding,base,156,59583af45b29711a,0.4117647058823529,0.47987030338632475,volatility_100_research:15.6503|volatility_kcc:11.9441|others_cr:11.3084|volatility_20_research:9.7827|sma_10:7.3849|momentum_200_research:20.4453|volatility_20:12.9283|trend_ema_slow:9.7164|volatility_200:8.2671|ema_50:8.1816,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,CatBoost,noisy_full,monthly_expanding,base,168,2338a5a4d6efca09,0.36764705882352944,0.5622832612767179,quarter:14.8929|sma_50:12.6405|volatility_ui:8.3773|trend_ichimoku_conv:8.3627|trend_ichimoku_b:7.4364|volatility_atr:18.8885|ema_100:17.5759|trend_ichimoku_base:12.4430|volume_obv:11.4617|ema_20:9.3523,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,weekly_expanding,base,40,2b971e337e3460de,0.5,0.10939428022005893,volatility_200_research:9.0000|volatility_100_research:7.0000|sma_5_research:2.0000|momentum_5_research:2.0000|volatility_10_research:2.0000|volatility_200_research:7.0000|volume_zscore_200_research:4.0000|sma_10_research:3.0000|momentum_50_research:3.0000|sma_200_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,monthly_expanding,base,40,2b971e337e3460de,0.5,0.3155082234988662,momentum_100_research:10.0000|volatility_200_research:8.0000|sma_5_research:4.0000|momentum_5_research:4.0000|sma_10_research:2.0000|volatility_200_research:13.0000|sma_5_research:4.0000|volatility_10_research:3.0000|sma_10_research:2.0000|momentum_50_research:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,quarterly_expanding,base,40,2b971e337e3460de,0.5,-0.06725464673595716,momentum_100_research:8.0000|volatility_200_research:8.0000|momentum_200_research:5.0000|sma_10_research:3.0000|volatility_100_research:3.0000|volatility_200_research:9.0000|momentum_100_research:7.0000|momentum_5_research:3.0000|sma_10_research:3.0000|volatility_20_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,monthly_rolling,base,40,2b971e337e3460de,0.5,0.3155082234988662,volatility_200_research:11.0000|volatility_100_research:5.0000|momentum_20_research:4.0000|sma_200_research:4.0000|high:3.0000|volatility_200_research:7.0000|volatility_100_research:6.0000|close:4.0000|sma_10_research:3.0000|sma_20_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,monthly_expanding,shallow_regularized,40,2b971e337e3460de,0.5,0.3155082234988662,volatility_200_research:4.0000|adj_close:1.0000|close:1.0000|sma_5_research:1.0000|momentum_5_research:1.0000|sma_10_research:3.0000|sma_5_research:2.0000|momentum_50_research:2.0000|volatility_200_research:2.0000|momentum_10_research:1.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,full,monthly_expanding,deeper_neighbor,40,2b971e337e3460de,0.5,0.3155082234988662,volatility_200_research:11.0000|momentum_100_research:6.0000|volatility_100_research:6.0000|sma_5_research:5.0000|momentum_5_research:4.0000|volatility_200_research:11.0000|sma_10_research:10.0000|momentum_100_research:8.0000|momentum_5_research:3.0000|volatility_50_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,remove_momentum,monthly_expanding,base,34,8f3a8f20ec35b4f5,0.5,0.3155082234988662,volatility_200_research:9.0000|volatility_50_research:6.0000|sma_5_research:4.0000|volatility_100_research:3.0000|sma_20_research:2.0000|volatility_200_research:13.0000|sma_10_research:4.0000|volatility_50_research:4.0000|volatility_100_research:4.0000|sma_5_research:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,remove_volatility,monthly_expanding,base,34,fdef8b31785e4b90,0.5,0.3155082234988662,sma_5_research:9.0000|sma_200_research:8.0000|sma_100_research:7.0000|momentum_50_research:5.0000|adj_close:2.0000|sma_10_research:6.0000|momentum_50_research:5.0000|sma_100_research:5.0000|sma_200_research:4.0000|adj_close:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,remove_volume,monthly_expanding,base,34,526a5e19e627e3ed,0.5,0.3155082234988662,volatility_200_research:8.0000|sma_5_research:4.0000|momentum_100_research:4.0000|momentum_5_research:3.0000|sma_10_research:2.0000|volatility_200_research:10.0000|sma_10_research:4.0000|sma_5_research:3.0000|momentum_5_research:3.0000|momentum_100_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,remove_lagged_returns,monthly_expanding,base,34,c52ea0e8538bd7a5,0.5,0.3155082234988662,volatility_50_research:4.0000|momentum_200_research:4.0000|sma_100_research:3.0000|momentum_100_research:3.0000|volatility_100_research:3.0000|volatility_200_research:9.0000|volatility_100_research:6.0000|momentum_100_research:5.0000|sma_10_research:4.0000|sma_5_research:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,LightGBM,noisy_full,monthly_expanding,base,40,2b971e337e3460de,0.5,0.3155082234988662,adj_close:8.0000|sma_5_research:6.0000|sma_100_research:6.0000|sma_200_research:6.0000|momentum_50_research:5.0000|adj_close:6.0000|momentum_50_research:6.0000|sma_10_research:5.0000|sma_100_research:5.0000|sma_200_research:4.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,DIA,etfs,XGBoost,full,weekly_expanding,base,40,2b971e337e3460de,0.5,0.10939428022005893,sma_5_research:0.1453|sma_10_research:0.1429|sma_100_research:0.1395|momentum_100_research:0.1308|volatility_200_research:0.1186|volatility_200_research:0.1355|sma_5_research:0.1349|momentum_200_research:0.1286|sma_10_research:0.1154|sma_50_research:0.0900,not_run_dependency_unavailable
