observations,balanced_accuracy,roc_auc,brier,ece,probability_mean,probability_std,probability_min,probability_max,positive_rate,collapse_flag,asset,asset_class,model,seed,fold_id,dataset_hash,feature_hash
126,0.21223203026481716,0.21223203026481716,0.28107142857142875,0.01031746031746017,0.5055555555555558,0.04969039949999534,0.45,0.55,0.5555555555555556,False,IWM,etfs,momentum,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5050441361916772,0.5050441361916772,0.25091269841269853,0.018253968253968078,0.534126984126984,0.03654242677213124,0.45,0.55,0.8412698412698413,False,IWM,etfs,moving_average,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5760403530895335,0.6781841109709962,0.23986847372299847,0.13278965110538307,0.45349034913259534,0.17543912380221455,0.1799620936890316,0.9137241730930379,0.35714285714285715,False,IWM,etfs,logistic_regression,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.46153846153846156,0.4306431273644388,0.25278378972221927,0.01053628469656942,0.5264093005695853,0.018940477512028566,0.4875924883776966,0.5691053051842293,0.9603174603174603,True,IWM,etfs,LightGBM,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.505296343001261,0.4348045397225725,0.2554513287947062,0.009898075508692927,0.505974940364323,0.027725403146315622,0.46615493297576904,0.5722947120666504,0.3333333333333333,False,IWM,etfs,XGBoost,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.7215636822194199,0.24744800642585654,0.06453689799661055,0.4513361178764054,0.0175648632329387,0.4158671536043039,0.4880259444134891,0.0,True,IWM,etfs,CatBoost,11,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5002522068095838,0.49836065573770494,0.32001415010756273,0.23776596825462698,0.4803763311146401,0.26147340535125196,0.006587802185156644,0.9977636809229765,0.49206349206349204,False,IWM,etfs,random,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.25712416958468953,0.08588435374149672,0.6017573696145126,2.220446049250313e-16,0.6017573696145124,0.6017573696145124,1.0,True,IWM,etfs,historical_mean,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.44337957124842375,0.4433795712484237,0.2580555555555556,0.012698412698412764,0.5031746031746032,0.04989911717339096,0.45,0.55,0.5317460317460317,False,IWM,etfs,random_walk,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.48412698412698413,0.4841269841269841,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.21223203026481716,0.21223203026481716,0.28107142857142875,0.01031746031746017,0.5055555555555558,0.04969039949999534,0.45,0.55,0.5555555555555556,False,IWM,etfs,momentum,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5050441361916772,0.5050441361916772,0.25091269841269853,0.018253968253968078,0.534126984126984,0.03654242677213124,0.45,0.55,0.8412698412698413,False,IWM,etfs,moving_average,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5760403530895335,0.6781841109709962,0.23986847372299847,0.13278965110538307,0.45349034913259534,0.17543912380221455,0.1799620936890316,0.9137241730930379,0.35714285714285715,False,IWM,etfs,logistic_regression,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.571374527112232,0.5894073139974779,0.24645353469154743,0.02681861323035689,0.48905440264265904,0.01911079581520375,0.47872496824618116,0.544124366717183,0.25396825396825395,False,IWM,etfs,LightGBM,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6,0.5397225725094578,0.24570574015702482,0.028547535103464916,0.487325480769551,0.021888113313453934,0.4733637571334839,0.552460789680481,0.10317460317460317,False,IWM,etfs,XGBoost,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5456494325346785,0.6109709962168979,0.2511496809184831,0.04964751427160366,0.4662255016014122,0.02769712951046399,0.39089544147088423,0.5030838295745007,0.06349206349206349,False,IWM,etfs,CatBoost,17,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.43568726355611603,0.4501891551071879,0.35382926923918584,0.27237656537694477,0.5157270545765323,0.2813028697103269,0.012823118470840722,0.9952907818192178,0.5238095238095238,False,IWM,etfs,random,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.25712416958468953,0.08588435374149672,0.6017573696145126,2.220446049250313e-16,0.6017573696145124,0.6017573696145124,1.0,True,IWM,etfs,historical_mean,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.44337957124842375,0.4433795712484237,0.2580555555555556,0.012698412698412764,0.5031746031746032,0.04989911717339096,0.45,0.55,0.5317460317460317,False,IWM,etfs,random_walk,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.48412698412698413,0.4841269841269841,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.21223203026481716,0.21223203026481716,0.28107142857142875,0.01031746031746017,0.5055555555555558,0.04969039949999534,0.45,0.55,0.5555555555555556,False,IWM,etfs,momentum,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5050441361916772,0.5050441361916772,0.25091269841269853,0.018253968253968078,0.534126984126984,0.03654242677213124,0.45,0.55,0.8412698412698413,False,IWM,etfs,moving_average,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5760403530895335,0.6781841109709962,0.23986847372299847,0.13278965110538307,0.45349034913259534,0.17543912380221455,0.1799620936890316,0.9137241730930379,0.35714285714285715,False,IWM,etfs,logistic_regression,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6,0.6,0.2471596899906045,0.024619403060373468,0.49125361281264246,0.010033503400404008,0.4878504317443864,0.5208351097905596,0.10317460317460317,False,IWM,etfs,LightGBM,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5073139974779319,0.5308953341740227,0.24774055239416082,0.024885748586957468,0.49098726728605846,0.0342111704335658,0.4723811149597168,0.5989454984664917,0.2698412698412698,False,IWM,etfs,XGBoost,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.669609079445145,0.2487603169548949,0.07097581359778521,0.4448972022752307,0.022096069226927237,0.4005139221731274,0.48231468807959227,0.0,True,IWM,etfs,CatBoost,23,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.4689785624211854,0.46330390920554854,0.3428921386582205,0.2515449553184921,0.49297861963187856,0.2721265145556755,0.007362269751005512,0.9756223516367559,0.47619047619047616,False,IWM,etfs,random,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.25712416958468953,0.08588435374149672,0.6017573696145126,2.220446049250313e-16,0.6017573696145124,0.6017573696145124,1.0,True,IWM,etfs,historical_mean,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.44337957124842375,0.4433795712484237,0.2580555555555556,0.012698412698412764,0.5031746031746032,0.04989911717339096,0.45,0.55,0.5317460317460317,False,IWM,etfs,random_walk,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.48412698412698413,0.4841269841269841,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.21223203026481716,0.21223203026481716,0.28107142857142875,0.01031746031746017,0.5055555555555558,0.04969039949999534,0.45,0.55,0.5555555555555556,False,IWM,etfs,momentum,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5050441361916772,0.5050441361916772,0.25091269841269853,0.018253968253968078,0.534126984126984,0.03654242677213124,0.45,0.55,0.8412698412698413,False,IWM,etfs,moving_average,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5760403530895335,0.6781841109709962,0.23986847372299847,0.13278965110538307,0.45349034913259534,0.17543912380221455,0.1799620936890316,0.9137241730930379,0.35714285714285715,False,IWM,etfs,logistic_regression,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5329129886506936,0.5273644388398486,0.24963134158988154,0.02609256557089351,0.4897804503021224,0.014595351971474687,0.4807901531949841,0.5165093685082724,0.21428571428571427,False,IWM,etfs,LightGBM,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5377049180327869,0.6744010088272383,0.23955000345754354,0.0162207067958892,0.49965230907712666,0.04005178175556526,0.46610867977142334,0.620776355266571,0.5634920634920635,False,IWM,etfs,XGBoost,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.6385876418663304,0.2540938786838663,0.06470005576018001,0.4511729601128359,0.007909311466257191,0.444608013954293,0.4760289535400736,0.0,True,IWM,etfs,CatBoost,42,long_window_01,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5368589743589743,0.5536858974358975,0.33048769232762104,0.28360928819694914,0.44549721749934507,0.2992473226702489,0.016877215097497844,0.9988024876324018,0.42063492063492064,False,IWM,etfs,random,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.2361344414455789,0.017515051997810893,0.6015325670498082,2.220446049250313e-16,0.6015325670498084,0.6015325670498084,1.0,True,IWM,etfs,historical_mean,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5024038461538461,0.5024038461538461,0.25170634920634927,0.1166666666666667,0.5023809523809524,0.04994327848429294,0.45,0.55,0.5238095238095238,False,IWM,etfs,random_walk,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.38095238095238093,0.38095238095238093,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.3766025641025641,0.3766025641025641,0.2588492063492064,0.09682539682539681,0.5222222222222223,0.04479032082388085,0.45,0.55,0.7222222222222222,False,IWM,etfs,momentum,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6201923076923077,0.6201923076923077,0.23265873015873012,0.08333333333333359,0.5357142857142855,0.03499271061118827,0.45,0.55,0.8571428571428571,False,IWM,etfs,moving_average,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.7532051282051282,0.8146367521367521,0.1863078123525184,0.1376880552463178,0.5324005400783611,0.18018386857466842,0.09284955408743038,0.9393788305937876,0.5634920634920635,False,IWM,etfs,logistic_regression,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.6306089743589743,0.23317780650238532,0.05523610123071149,0.5638115178169077,0.027409018588157384,0.5273002523377803,0.6062320281114745,1.0,True,IWM,etfs,LightGBM,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.46153846153846156,0.5890758547008547,0.23542832896308852,0.06571741756938757,0.5533302014782315,0.03099969362985859,0.49832573533058167,0.6051839590072632,0.9523809523809523,True,IWM,etfs,XGBoost,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5833333333333334,0.5922809829059829,0.25047285498741784,0.13347229712372088,0.4855753219238982,0.02128935739955561,0.4440854345492012,0.5239674692442582,0.2698412698412698,False,IWM,etfs,CatBoost,11,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5104166666666667,0.5285790598290598,0.3112639673089513,0.21395644444510317,0.4803763311146401,0.26147340535125196,0.006587802185156644,0.9977636809229765,0.49206349206349204,False,IWM,etfs,random,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.2361344414455789,0.017515051997810893,0.6015325670498082,2.220446049250313e-16,0.6015325670498084,0.6015325670498084,1.0,True,IWM,etfs,historical_mean,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5024038461538461,0.5024038461538461,0.25170634920634927,0.1166666666666667,0.5023809523809524,0.04994327848429294,0.45,0.55,0.5238095238095238,False,IWM,etfs,random_walk,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.38095238095238093,0.38095238095238093,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.3766025641025641,0.3766025641025641,0.2588492063492064,0.09682539682539681,0.5222222222222223,0.04479032082388085,0.45,0.55,0.7222222222222222,False,IWM,etfs,momentum,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6201923076923077,0.6201923076923077,0.23265873015873012,0.08333333333333359,0.5357142857142855,0.03499271061118827,0.45,0.55,0.8571428571428571,False,IWM,etfs,moving_average,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.7532051282051282,0.8146367521367521,0.1863078123525184,0.1376880552463178,0.5324005400783611,0.18018386857466842,0.09284955408743038,0.9393788305937876,0.5634920634920635,False,IWM,etfs,logistic_regression,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6177884615384616,0.6569177350427351,0.23158441754067308,0.06592745127716759,0.5531201677704515,0.04103505513806274,0.4829508413524065,0.6009224286945557,0.8333333333333334,False,IWM,etfs,LightGBM,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5555555555555556,0.23967940515278613,0.06969852248827624,0.5493490965593428,0.01823793247729914,0.5110852718353271,0.5899768471717834,1.0,True,IWM,etfs,XGBoost,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6818910256410257,0.8402777777777778,0.24528464350650078,0.13847799692857993,0.48056962211903914,0.01866126935758933,0.43352309627099106,0.5012880207675243,0.24603174603174602,False,IWM,etfs,CatBoost,17,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.485576923076923,0.4831730769230769,0.33506090104177116,0.23366432235707885,0.5157270545765323,0.2813028697103269,0.012823118470840722,0.9952907818192178,0.5238095238095238,False,IWM,etfs,random,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.2361344414455789,0.017515051997810893,0.6015325670498082,2.220446049250313e-16,0.6015325670498084,0.6015325670498084,1.0,True,IWM,etfs,historical_mean,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5024038461538461,0.5024038461538461,0.25170634920634927,0.1166666666666667,0.5023809523809524,0.04994327848429294,0.45,0.55,0.5238095238095238,False,IWM,etfs,random_walk,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.38095238095238093,0.38095238095238093,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.3766025641025641,0.3766025641025641,0.2588492063492064,0.09682539682539681,0.5222222222222223,0.04479032082388085,0.45,0.55,0.7222222222222222,False,IWM,etfs,momentum,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6201923076923077,0.6201923076923077,0.23265873015873012,0.08333333333333359,0.5357142857142855,0.03499271061118827,0.45,0.55,0.8571428571428571,False,IWM,etfs,moving_average,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.7532051282051282,0.8146367521367521,0.1863078123525184,0.1376880552463178,0.5324005400783611,0.18018386857466842,0.09284955408743038,0.9393788305937876,0.5634920634920635,False,IWM,etfs,logistic_regression,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.6754807692307693,0.2318775777629409,0.06016310782392516,0.5588845112236938,0.0286278359650244,0.5107046694744207,0.6086889734449623,1.0,True,IWM,etfs,LightGBM,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5032051282051282,0.6686698717948718,0.23176137791730284,0.06771622527213322,0.5513313937754858,0.037165609464114,0.4769938290119171,0.6165627837181091,0.9206349206349206,False,IWM,etfs,XGBoost,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6177884615384616,0.7295673076923077,0.24613202638714238,0.1398468174111564,0.47920080163646267,0.02448720853150414,0.4341761599177577,0.5141089808795543,0.3333333333333333,False,IWM,etfs,CatBoost,23,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5144230769230769,0.5552884615384616,0.3031804370283221,0.19598939976293658,0.49297861963187856,0.2721265145556755,0.007362269751005512,0.9756223516367559,0.47619047619047616,False,IWM,etfs,random,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.2361344414455789,0.017515051997810893,0.6015325670498082,2.220446049250313e-16,0.6015325670498084,0.6015325670498084,1.0,True,IWM,etfs,historical_mean,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5024038461538461,0.5024038461538461,0.25170634920634927,0.1166666666666667,0.5023809523809524,0.04994327848429294,0.45,0.55,0.5238095238095238,False,IWM,etfs,random_walk,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.5,0.38095238095238093,0.38095238095238093,1.0,0.0,1.0,1.0,1.0,True,IWM,etfs,buy_hold,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.3766025641025641,0.3766025641025641,0.2588492063492064,0.09682539682539681,0.5222222222222223,0.04479032082388085,0.45,0.55,0.7222222222222222,False,IWM,etfs,momentum,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.6201923076923077,0.6201923076923077,0.23265873015873012,0.08333333333333359,0.5357142857142855,0.03499271061118827,0.45,0.55,0.8571428571428571,False,IWM,etfs,moving_average,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.7532051282051282,0.8146367521367521,0.1863078123525184,0.1376880552463178,0.5324005400783611,0.18018386857466842,0.09284955408743038,0.9393788305937876,0.5634920634920635,False,IWM,etfs,logistic_regression,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5,0.6402243589743589,0.23274040062706086,0.05686634234242733,0.5621812767051919,0.03886427885876087,0.5117392979866835,0.6160350549754199,1.0,True,IWM,etfs,LightGBM,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5496794871794872,0.7471955128205128,0.22828200053540673,0.05967200559283061,0.5593756134547885,0.033835005196190836,0.47595036029815674,0.6060893535614014,0.9365079365079365,False,IWM,etfs,XGBoost,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.5769230769230769,0.6124465811965812,0.2523909210786166,0.13720580691482182,0.48184181213279725,0.01125378348105549,0.4639812838658827,0.5200031409499503,0.09523809523809523,False,IWM,etfs,CatBoost,42,long_window_02,20094ff47d98933b9f09b411ef84d39e76ef41336e03d9c0c1cb670723007ac5,2338a5a4d6efca09
126,0.45021520803443327,0.4309899569583931,0.3932949520334766,0.3391648437525047,0.44549721749934507,0.2992473226702489,0.016877215097497844,0.9988024876324018,0.42063492063492064,False,DIA,etfs,random,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.5,0.21959094011754357,0.008786848072562359,0.6658163265306123,0.0,0.6658163265306123,0.6658163265306123,1.0,True,DIA,etfs,historical_mean,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.44763271162123386,0.44763271162123386,0.25488095238095243,0.16825396825396843,0.5063492063492062,0.04959523746021588,0.45,0.55,0.5634920634920635,False,DIA,etfs,random_walk,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.5,0.3253968253968254,0.32539682539682535,1.0,0.0,1.0,1.0,1.0,True,DIA,etfs,buy_hold,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.2949784791965567,0.2949784791965567,0.264404761904762,0.15714285714285714,0.5174603174603175,0.04685229251792205,0.45,0.55,0.6746031746031746,False,DIA,etfs,momentum,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5248206599713056,0.5248206599713056,0.23424603174603184,0.12857142857142878,0.5460317460317459,0.019521228374998163,0.45,0.55,0.9603174603174603,True,DIA,etfs,moving_average,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.6195121951219512,0.6522238163558106,0.2171997707148132,0.10639550737813974,0.5781850045994106,0.10777801692334116,0.3569081969708077,0.8276983339297612,0.7222222222222222,False,DIA,etfs,logistic_regression,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.5096126255380201,0.2252431583499933,0.0763284287565823,0.750931603359757,0.0020185537224751884,0.7444634129137432,0.7537483560380434,1.0,True,DIA,etfs,LightGBM,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.3680057388809182,0.22615476721119412,0.06759583855432172,0.7421990131574964,0.0075172065743034245,0.7199543714523315,0.7458680868148804,1.0,True,DIA,etfs,XGBoost,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.4928263988522238,0.22661386120827215,0.09098126463427554,0.5836219099688991,0.01291108319989205,0.5655576261553152,0.6134160909748234,1.0,True,DIA,etfs,CatBoost,11,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5212338593974175,0.5119081779053085,0.3203411964282735,0.2695523529042967,0.4803763311146401,0.26147340535125196,0.006587802185156644,0.9977636809229765,0.49206349206349204,False,DIA,etfs,random,17,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.5,0.21959094011754357,0.008786848072562359,0.6658163265306123,0.0,0.6658163265306123,0.6658163265306123,1.0,True,DIA,etfs,historical_mean,17,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.44763271162123386,0.44763271162123386,0.25488095238095243,0.16825396825396843,0.5063492063492062,0.04959523746021588,0.45,0.55,0.5634920634920635,False,DIA,etfs,random_walk,17,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.5,0.5,0.3253968253968254,0.32539682539682535,1.0,0.0,1.0,1.0,1.0,True,DIA,etfs,buy_hold,17,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
126,0.2949784791965567,0.2949784791965567,0.264404761904762,0.15714285714285714,0.5174603174603175,0.04685229251792205,0.45,0.55,0.6746031746031746,False,DIA,etfs,momentum,17,long_window_01,c9ac36b2bb7b1eb92bba3decf2af23cc0c3eee5e04aeab104e7a4cfdc882e589,2b971e337e3460de
