run_id,asset,asset_class,model,regime,period,observations,balanced_accuracy,roc_auc,net_return_realistic,sharpe_realistic,max_drawdown_realistic,retraining_frequency,hyperparameter_variant,feature_ablation
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,sideways,holdout_not_evaluated,3,0.75,0.5,0.12422696565605662,2.9463643672911597,0.0,monthly_expanding,base,remove_volatility
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,high_volatility,holdout_not_evaluated,39,0.5,0.0,0.8318112042453445,3.551252086289857,-0.1662130102837236,monthly_expanding,base,remove_volume
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,sideways,holdout_not_evaluated,3,0.75,0.5,0.12422696565605662,2.9463643672911597,0.0,monthly_expanding,base,remove_volume
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,high_volatility,holdout_not_evaluated,39,0.5,0.21370967741935484,0.8318112042453445,3.551252086289857,-0.1662130102837236,monthly_expanding,base,remove_lagged_returns
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,sideways,holdout_not_evaluated,3,0.75,0.5,0.12422696565605662,2.9463643672911597,0.0,monthly_expanding,base,remove_lagged_returns
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,high_volatility,holdout_not_evaluated,39,0.5,0.49193548387096775,0.8318112042453445,3.551252086289857,-0.1662130102837236,monthly_expanding,base,noisy_full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,sideways,holdout_not_evaluated,3,0.75,0.5,0.12422696565605662,2.9463643672911597,0.0,monthly_expanding,base,noisy_full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,4,0.75,0.5,0.22131806243260943,4.652600311038068,0.0,weekly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,6,0.75,0.5,0.41984308286868766,4.92835091998274,0.0,weekly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.05714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,bear,holdout_not_evaluated,2,0.25,0.5,-0.5956196395552227,-2.449489742783178,-0.14006622021445625,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,bull,2024_recent_pre_holdout,29,0.5,0.6452380952380953,0.01786830838175102,0.23511289610670835,-0.2259443443897271,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,bull,holdout_not_evaluated,17,0.5,0.625,-0.41578226874460056,-3.004164760376289,-0.5572260273808757,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,52,0.5,0.28383458646616544,0.6273540842345573,1.8728897606290067,-0.6057809101243852,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,25,0.5,0.2426470588235294,-0.35396665792761384,-2.354373656634447,-0.6726836733657358,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.15714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_rolling,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_rolling,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.24285714285714285,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,shallow_regularized,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,shallow_regularized,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.05714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,deeper_neighbor,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,deeper_neighbor,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.05714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,remove_momentum
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,remove_momentum
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.08571428571428572,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,remove_volatility
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,remove_volatility
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.05714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,remove_volume
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,remove_volume
